order_id,Sum of payment_installments,Sum of payment_sequential,payment_type,Sum of payment_value
0d831c5aa932379c1cf5b0b1b40b214b,1,1,credit_card,151.17
0d8431891873947fe9dc5b7e980cbf39,1,1,credit_card,32.44
0d85f60a7eb6eff92a2c8363050cc7b2,1,1,boleto,918.31
0d861d43ee996a798c75ad38292f6bcd,2,1,credit_card,138.72
0d88b2392b18e01d23c582190ada0f24,1,1,boleto,86.02
0d88c1807ea23596e9a3222c2aad549d,1,1,credit_card,54
0d88db9608d798b5d604f668ca3c9bb6,3,1,credit_card,198.48
0d898acc80d3c7a150bd832ac4050c81,1,1,boleto,65.35
0d8a7787ec26d5fb6e97f946e95e2c89,1,1,credit_card,58.71
0d8ac7eb8e52447e022b8e4a30ff6394,1,1,boleto,96.43
0d8b3fb610ae4ac24891052ed60e8a2a,1,1,boleto,107.8
0d8bde7325af3ab269064a609e832c91,5,1,credit_card,433.14
0d8c1bd2c188fdd39a427dbdfab75396,1,1,boleto,46
0d8d74c25da3888411cba598d37dac61,1,1,credit_card,73.15
0d8da831bc2c714f49c5f8a7a3c98c3f,1,1,credit_card,139.62
0d8e03520c1b877edaf5ef24f7abb5cb,1,1,boleto,928.7
0d8e4bdd8a9f84b606ea672b4e722f8f,1,1,credit_card,328.05
0d8f22964c47deacb4f00a8d35117940,7,1,credit_card,76.31
0d8f485ffe96c81fe3e282095e942c2e,1,1,credit_card,50.72
0d8fd53f6fe12430bce52454cc326f8e,3,1,credit_card,300.6
0d8ff4d3ee065cf5aef7c9cda8778536,4,1,credit_card,47.27
0d902dd22c7c40a55b0edbd70ab87fc3,3,1,credit_card,180.16
0d9046ee305e5a360380ac6598561380,2,1,credit_card,102.74
0d906917988b5c890f8a5d80c26f8f32,3,1,credit_card,81.6
0d90fa904d8777ce037843a9b0b501e1,1,1,credit_card,132.05
0d9132dcd087abbb6771db9371e1f951,1,1,boleto,166.25
0d91eecd335defba92a82bc3f062225a,2,1,credit_card,158.73
0d91fd5b8475f8f0576a6e8f90c6497d,3,1,credit_card,2036.04
0d922ec2be9bd5e75e225b6bacfdc4d6,1,1,credit_card,34.95
0d92f9c47e96d946ca421dd3ea531b2a,4,1,credit_card,245.22
0d931f4590e355bc7aedc79ca822cd82,2,1,credit_card,91.12
0d9664d8da1dc4337269071b39e19423,2,1,credit_card,267.49
0d9a4836459b4ededef3b8dfd7978d3b,1,1,boleto,56.34
0d9b3b609f29c14a165ceb95c0ab91fe,2,1,credit_card,73.43
0d9d925e207cc6cdb378f3bd246c58b7,1,1,credit_card,77.01
0d9df4f2f2ff31254428de406416328c,1,1,credit_card,29.91
0d9e44ba18b82a7d8e8a9e61681a3e2a,1,1,boleto,309.35
0d9e86e02c1a823b20c03ea29d616607,6,1,credit_card,289.45
0d9ed9d101d80f2accbf309324fea494,1,1,credit_card,110
0da06a931a4d76045f42c40211501383,1,1,boleto,73.34
0da14a6f8cfe93767dae5dd80ffae245,2,1,credit_card,101.2
0da1757dba2fb3d886b5051cb964c524,3,1,credit_card,194.5
0da1e80855b93d954fd8f95c571cb191,1,1,credit_card,126.52
0da255e3ceb9c5b49f60e84f45822f50,3,1,credit_card,36.17
0da25668cbbfcf7a7b42a0bfe2c0b17a,1,1,credit_card,136.94
0da26371f58ab8e89157a901ef0cf390,10,1,credit_card,171.49
0da2f53b590353e40a328c2d8c3dd010,1,1,credit_card,43.23
0da30436a667e82020c86b5da53c0b21,1,1,credit_card,287.06
0da349c060ac948eb81278fa539fd719,1,1,boleto,75.16
0da3d957e0cb653342e21f6dc6eaabea,1,1,boleto,103.12
0da43144c61f413957a7e7c8b2555dad,1,1,credit_card,59.11
0da63cb667e372bedd322ccfd284afbc,2,1,credit_card,92.95
0da7c9db070f692a9851de83c90a4371,2,1,credit_card,25.77
0da9ad216b1827c67a72f0c852666c40,2,1,credit_card,96.09
0daa8301819941dd352fe651f9fa70d5,1,1,credit_card,35.44
0dab86a2b3aa2b9f3d1149d2ca059ce6,1,1,boleto,37.65
0dab99a238b965b106fea183eccaee3b,2,1,credit_card,103.37
0dab9a07f01db0bee87c3affed50eccd,6,1,credit_card,232.97
0dac27d443a138000f35bd9137ecd1fc,1,1,boleto,161.46
0dac831729de109c5f878882316eb43f,3,1,credit_card,76.08
0dac8f895806df31441bc1a5aa485a4e,1,1,boleto,27.62
0dacf04c5ad59fd5a0cc1faa07c34e39,4,1,credit_card,188.65
0dad6beca7ed0e352668498c29089900,6,1,credit_card,110.89
0dad7d1ff2920dfb357bfda892dca601,3,1,credit_card,61.8
0dadb750778faa5d3a1d6d69a37dc8d6,1,1,credit_card,143.78
0dadc99af57f4654592d80bd83ee5a9b,1,1,boleto,258.05
0daf1f0e67b534ad873ba61c5d6ad7d3,5,1,credit_card,153.2
0dafd5ada8ca38b3cdd30cb12a6eb18b,1,1,credit_card,79.03
0daff24b7abb3accd3e2638a0d5be0a0,10,1,credit_card,115.71
0db053a048333680c09114ac4f231a79,1,1,credit_card,117.04
0db095732135cba036daafa8ae0d5559,4,1,credit_card,132.44
0db1181e0778609b581bf9a95b17f313,1,1,boleto,112.39
0db1291d4169060a3cd5b83f61c2904a,3,1,credit_card,142.01
0db1503ec6e7230c55407767f4e2cc5d,7,1,credit_card,139.6
0db2c372f61e248e4401702d0ae47fef,2,1,credit_card,177.93
0db395d667c4793655380026bad4a072,10,1,credit_card,112.3
0db56631fc192195a572fea8a9231ef4,6,1,credit_card,214.08
0db67754b16d1c810f66a42f0f726359,3,1,credit_card,199.75
0db6ccc5c835057ef7f585066ec9f7ca,1,1,boleto,167.68
0db6dd5b3b3fa8748b570991fca1a79d,3,1,credit_card,165.25
0db84a5169c0effbdd6695e38e354ada,2,1,credit_card,145.56
0dba8cb0559eb37cc0217a28496b5f07,1,1,boleto,72.85
0dbcaa88e213607d3795e96eda505c73,5,1,credit_card,56.87
0dbd118355590880ca13ec4ce58e64b0,1,1,credit_card,85.6
0dbd48af8e89b595eec029357764af2b,10,1,credit_card,454.76
0dbd7242192102a62fc3677d4d42b5a1,1,1,boleto,71.81
0dbd8f8a36f6705bcd98717af943018b,1,1,credit_card,69.22
0dbdc97d32b0efccbdcbdf750aee17b9,1,1,boleto,81.14
0dbfda5b69f9f25250969962f70929e9,8,1,credit_card,190.28
0dbfe0ba49bde79404577f3b85d0058e,8,1,credit_card,82.12
0dc0f6c0d3aae130bad1ba526469f2e2,4,1,credit_card,216.2
0dc2734aeb43fcd6b5c4a6d6296f50c5,1,1,boleto,177.38
0dc47dbdd63f9e034b321b138d0d9092,8,1,credit_card,297
0dc561ba424a8d639e1d4d7840c530c0,1,1,boleto,163.25
0dc7533a0c0ca1829f5a42eabed32f0a,10,1,credit_card,2325.22
0dc9297ae7a839d499730fd9acdd00f3,3,1,credit_card,37.72
0dca3fc331e8c1be1dd82ecb2689f3af,1,1,boleto,225.6
0dcaff4e23cee08bff0fe78261d1baaa,5,1,credit_card,349.18
0dcbdac8c6463d75e774a3ba98d11561,3,1,credit_card,89.19
0dccb365ad960364b43a228ff6cebd3b,1,1,boleto,91.86
0dcfff35f1d2e0fb46301c92143663f9,8,1,credit_card,84.75
0dd03c63e61e99a366429e9348db886b,4,1,credit_card,341.02
0dd10699d5b56b4bfc60c02e8ac6533e,1,1,boleto,132.03
0dd13170e2f12871b1e007e5fcf6e944,2,1,credit_card,121.09
0dd1400bcb0a842a18f9f659e724f7ff,8,1,credit_card,292.17
0dd15079372ce401518ac26321947143,1,1,credit_card,97.65
0dd40e8c8c363027df66efe4fea48bdf,1,1,boleto,61.09
0dd483f7dad813785dd28594b02aa623,1,1,boleto,76.78
0dd723c6398f43e82b3916b7f2cc8e59,1,1,boleto,153.32
0dd7345135d5cbc4c660b3eb4085e19e,3,1,credit_card,33.84
0dd85c67684153e61d0c14bf865103da,1,1,voucher,111.1
0dd88bb98efb144f8678e3144b5180ff,1,1,boleto,35.4
0dd8c916a4beb8512a85d15c9ba4c82c,3,1,credit_card,172.35
0dd96ab2fca2927658c83b7e2e954ec9,1,1,credit_card,54
0dd9baba59537d4782153775157d0a36,4,10,voucher,72.25
0dd9f7281057d5bc3e2c64016de476d6,3,1,credit_card,208.01
0ddc19990b82039355525481533ea7eb,2,1,credit_card,194.28
0ddc3630cc5cb4fe371db7a299839ec6,2,1,credit_card,100.23
0ddc479b3d0cef2274f5247136199011,2,1,credit_card,201.96
0ddd5a236d9e9023c6b2dc4e0ae35efe,1,1,boleto,134.32
0ddd8dbe3b0d08b247e46ff98c1b5f45,1,1,boleto,33.19
0dde32a7d38a8fd9a7e5b383271a5eea,1,1,credit_card,72
0ddfbabc1c05f7dbef2c054efed7902f,1,1,credit_card,41.75
0ddfc476b3973e3e3bdc022d2fd9d495,10,1,credit_card,249.67
0de08476877eca848f61e9e236256b3a,6,1,credit_card,64.86
0de1434ccb9861eaddb1c05cf3c7c0ec,1,1,credit_card,59.61
0de15ac1caf4268ed3340cf0473c1d16,10,1,credit_card,511.2
0de1fcbcf77497b2d0223441f6f59e20,1,1,boleto,137.18
0de2b30e13d8f2dec50a37917bdac7d0,8,1,credit_card,340.47
0de2d81b96096126e5ac518128fb3daa,3,1,credit_card,143.28
0de497b1f069927c15c241a833bb67d0,1,1,credit_card,339.49
0de4d39666b134214c03a51f7d1eba45,1,1,credit_card,98.29
0de4d95a869f06b9c637cb46e463d261,8,1,credit_card,187.1
0de53a4efa2bd4fabcf88a53d812bfd6,1,1,boleto,83.4
0de5dbc9f3226761687d84b54057efba,1,1,credit_card,73.89
0de63dfb56f4aeb1c82c093272dd593a,1,1,boleto,108.1
0de88914980b96be31b33a407f19ccfb,3,1,credit_card,35.69
0de9012381a06cf0b025e60e60c7dbc5,1,1,credit_card,72.98
0de906f0c72deaf1a1d5f7c23ded9f35,2,1,credit_card,113.14
0de9e77cb8416394c1d74300fd08213f,1,1,debit_card,50.6
0deba00189593870535a63ad3e6d9ab9,1,1,credit_card,95.11
0dec53222040e240898573d258dbc4b5,2,1,credit_card,66.69
0decb14beb4de8d3b4e37103e81f119b,1,1,credit_card,6.83
0decb14beb4de8d3b4e37103e81f119b,1,2,voucher,45.24
0decbe12758413b8bdfe6128f949c13f,1,1,credit_card,36.98
0decd9643e5f685a9fc1bf05ab16a186,4,1,credit_card,696.61
0ded624c5ee2b7b281cb9495e5eeb502,1,1,credit_card,36.75
0dee58528ed64475b6af5433ef84dc23,6,1,credit_card,138.15
0deee4ae3b101c015077d7fe2c36587e,1,1,debit_card,121.76
0df040f84e5295f7894177ffe53850b8,1,1,credit_card,93.7
0df047ac4fa1b5eed06cc188e54fd23e,1,1,debit_card,103.86
0df120be8a76db470b19ce0fbcf170da,1,1,credit_card,79.34
0df136a9938704f2ee4f14c0661ec032,1,1,credit_card,114.45
0df2e7ba716c3f48ee4a3081092e2c19,6,1,credit_card,64.1
0df3ae9792cce9ed0f0c9b95be40b8ef,2,1,credit_card,29.75
0df4c9dcdccadad84c201890d0a96e84,15,1,credit_card,200.35
0df6d3734fc28f15c08eb4a9f931e3a8,2,1,credit_card,21.77
0df706c2c6b700754129d98ffef2b669,3,1,credit_card,142.19
0df7ce137bbb12afe0a4e2643c6c43ee,1,1,credit_card,236.47
0df82e7e73083762d11e4dce39a84c7f,1,1,boleto,133.75
0df84fd499d4271993b678c5509f3779,3,1,credit_card,168.24
0df8cd93fe931f8eb18314b794f45ca6,3,1,credit_card,284.02
0df9a1a63af12d4f148157a5264421b0,1,1,credit_card,22.34
0dfa0cd73d2c16254c2cf4ee72d13c3f,5,1,credit_card,92.99
0dfa1a2ce4218fe50a09559609703829,8,1,credit_card,378.04
0dfa57672b4853ecb26cd28c31a79e54,1,1,debit_card,67.24
0dfa86a9022c9929b3d7311150151f68,1,1,credit_card,87.39
0dfb46f3a5506f1db29eaed5e2779daf,4,1,credit_card,85.76
0dfb6682877b58ca5105919c6cd2b741,1,1,credit_card,58.09
0dfb7076fde77db58fd962eb6bd91384,4,1,credit_card,44.23
0dfba10b17bfeb85f083652263d258ee,1,1,boleto,119.25
0dfbfe4feb12cdb98beff8efb1c013c9,5,1,credit_card,420.06
0dfc5762a0ff5c737811e18023883a86,7,1,credit_card,77.84
0dfd5d2f0b9f06775f9630defe80d510,4,1,credit_card,46.84
0dfe811c6d5e59581eb93ef96fc13d72,1,1,boleto,83.13
0dfedf3d432d2cdca59a3ef16b313db6,1,1,boleto,125.94
0e0170b61d0a01970751c69f238a4dc2,1,1,debit_card,117.54
0e02536713cb943858f5cd5b34f43e4c,1,1,boleto,101.25
0e0441786430b7cfcd0d91f822ea4c99,1,1,credit_card,121.49
0e04c5cca5ec36abd1ab3b2c33fee74d,10,1,credit_card,163.55
0e052bf9ab53618ac0c5fb8ce3dd61b8,1,1,boleto,79.07
0e053aa097eda67e25b3934ef3eca8a8,1,1,credit_card,218.3
0e05c0027e31a0a9cf1074ec1b95c8da,2,1,credit_card,57.88
0e069a67e95068b8613f728bac35f6cc,1,1,credit_card,56.78
0e082c9595209f2c00439a05c63561fb,5,1,credit_card,158.53
0e09e160c7532013444616096bc75f89,1,1,debit_card,87.32
0e0a83454e13440c604b4206420d2a3e,10,1,credit_card,186.95
0e0abe27977ea1d66568d6ee7d310217,4,1,credit_card,178.54
0e0b2c3867ebecdb54f64e443e7f1921,1,1,boleto,42.4
0e0cb073422fcdc0645935e23d672736,3,1,credit_card,279.59
0e0d0113e6a6e1dee034ffae4c3fd225,15,1,credit_card,154.14
0e0fa429a12bc8105554270a3a52ce97,1,1,voucher,85.58
0e1168df285cd6d3ceff240eb59c0776,1,1,credit_card,31.17
0e135d08663e167e3c28ef4b5c61424c,1,1,credit_card,97.71
0e137ff5dbbd948fb108877492be365c,1,1,credit_card,6.21
0e137ff5dbbd948fb108877492be365c,1,2,voucher,169.63
0e14afb59249defa7237fa94e266941f,1,1,credit_card,138.16
0e1501cd30758f584d1fa67cc6f9493a,1,1,boleto,136.79
0e15374841586ceb3db68902f68809bd,2,1,credit_card,82.4
0e1628ef32043a2e0c0d7152af698bd1,1,1,credit_card,70.93
0e1670a6f68c72266681ed85b4e4f73a,1,1,credit_card,60.41
0e1756f57187e203c6151ebe990fa670,6,3,credit_card,73.34
0e189b310d9c4e39fcb861ec9c0db8cb,1,1,boleto,60.46
0e19122f9fa8f2ac31d7ee9742b7d98b,1,1,credit_card,83.5
0e19aa2216bf89063fdd8849774aea19,1,1,boleto,26.45
0e1ab5408ec0c9ece6adcbb661b3a901,4,1,credit_card,242.67
0e1ac2cf21f589ee45dc574349228a9c,3,1,credit_card,108.91
0e1bac945331ee7ac2676eaec01b8fc4,1,1,credit_card,220.74
0e1bd6280d543519379a15614783b9fe,1,1,credit_card,194.22
0e1c841770446e9becaf95190493901f,2,1,credit_card,65.71
0e1ddbe485dfa358d24e22e5394d0484,5,1,credit_card,396.52
0e1f02c51187a6a08aa473a3a0f3bc71,1,1,boleto,135.08
0e212b5df829280bba28382cf4aacec2,2,1,credit_card,115
0e23af08f3f379f749739b61bad2cf29,3,1,credit_card,58.62
0e24f70accd4e5573b5173a35a773e5d,1,1,credit_card,84.63
0e252f244129af793f666f4b89a83478,1,1,boleto,430.53
0e259b373316a562c9e71cd725ce1120,6,1,credit_card,77.21
0e267661d8b529cca5d38ca34716b3ed,1,1,boleto,117.74
0e26d0a204b8688d2481b72560ac3ddf,2,1,credit_card,256.66
0e2783bb1c680d7ff6b56a267982e44f,10,1,credit_card,156.33
0e2a4b5a168e8d1f4e4ce0fb458d1c7c,1,1,credit_card,73.15
0e2aae39225d075cc7fdfda12ef5434f,1,1,credit_card,58.18
0e2ab1418d48378be194702fef5657c1,1,1,credit_card,44.09
0e2b7e9ea88624cc24fe978983190dea,3,1,credit_card,206.87
0e2cb01a7fe8e20a0dc09ee72a5d8346,4,1,credit_card,218.73
0e2d7ec6702478f04fd7b14b55b906b0,1,1,boleto,155.84
0e2ea0c260680ee673cef326f5fdd088,10,1,credit_card,157.52
0e2f2a11ed7233e538469471930a7ed7,5,1,credit_card,57.83
0e2f9761d88e4ddeabc283a1f3cfd914,4,1,credit_card,46.69
0e2fe4a9435f66fade2904a904a0adaa,2,1,credit_card,58.46
0e3077db347b6985225369e7fb0b8120,1,1,boleto,58.62
0e308535f2149cdf7ea180fa7495d659,8,1,credit_card,309.07
0e3101d26015f1df99a269aeb3fbb02a,2,1,credit_card,142.96
0e31f844aae10fe7dc2369bc0340bf21,5,1,credit_card,104.37
0e33201d95dd99ef2fc82d81732957b2,1,1,credit_card,63
0e3338b5499d77ae55c16c4e1c9f30e9,1,1,boleto,179.86
0e33e4ed66579e92794c46a5232e51dd,1,1,boleto,44
0e344e615390f8528b42e277875f0ba0,2,1,credit_card,51.79
0e3586e663acb9adff4f778c7d174890,2,1,credit_card,143.81
0e3669da7effc0dce5fe5e8a52bb5805,1,1,boleto,29.41
0e36a0363ee90aef2a9aed38aa46a2a2,8,1,credit_card,402.34
0e36f41f9315618b83a395ecfc7b47fa,3,1,credit_card,414.45
0e3737a398f635ed0c0957a0320781ec,1,1,credit_card,188.94
0e3743eb1b447eb4747eaafc9221fb41,4,1,credit_card,173.52
0e3815fe1ff3637c9870015d43097b07,3,1,credit_card,62.69
0e387099da9e67758ef1bee4f17095d3,1,1,credit_card,66.22
0e391a35ebcc42be741987c538330764,1,1,boleto,296.63
0e39a2860c79b45dfca72b9153461a8b,1,1,voucher,94.35
0e3b58fbb4c7e525bdf7bcdde27a2881,2,1,credit_card,49.59
0e3bb5bc8f2262c9fc302e56de5b7c48,10,1,credit_card,132.38
0e3cde74cd1f1eb5169e698242b094b9,2,1,credit_card,137.35
0e3ce0f00c0714004ef73e0b334ce130,1,1,boleto,72.48
0e3e431534069e8ac235c637dfb199d8,1,1,boleto,176.59
0e3e9ace0a88a5472a5fa59b8909a8e4,8,1,credit_card,106.97
0e3e9e19e36c877fbd3decb94152e837,1,1,boleto,652.92
0e3ebfb7eba3e1653e21e5931f7720a2,9,1,credit_card,223.26
0e3ec3c17b64c6cc7bc01bba21e7afdf,5,1,credit_card,119.48
0e3ec3c17b64c6cc7bc01bba21e7afdf,1,2,voucher,25.84
0e3ee99a343d05fc3fa4256f7c675c63,1,1,credit_card,129.54
0e3f0e36f889146f31ef72cfeb1a1d30,2,1,credit_card,114.19
0e3fb5621c179dff735c7494afef624f,6,1,credit_card,146.35
0e40a411ec0cb464b5d17a84ff95cc25,6,1,credit_card,153.01
0e40bd8d75ad8945ea6a9d1427142c49,10,1,credit_card,139.8
0e41154364b2f30bb4b7a09519978b55,4,1,credit_card,49.29
0e4160cbbf3110c620fe17602e306360,2,1,credit_card,49.8
0e42d2ebc62a8ba6900096d9af8565a9,3,1,credit_card,164.79
0e439875ab5824a65c5c2402b6302f3f,5,1,credit_card,335.32
0e43d3e03f2ae293fc9e34a0ef9a24eb,2,1,credit_card,117.85
0e4463c6e144261bd3b088fac9fef441,1,1,boleto,72.93
0e44c0c94c728c1ff7a501f705dd0e24,5,1,credit_card,122.98
0e44e7b0102a1f19aa9d7643e45dbbdb,1,1,credit_card,171.72
0e457aee274ec7e2e18d25ab6d212921,6,1,credit_card,169.44
0e45c1c50018bc382b24647115e9eb6c,2,1,credit_card,209.21
0e4672661531addf3fa0f55961e55242,1,1,boleto,1304.02
0e4741898160da1b1060a7f9c346547a,1,1,boleto,70.53
0e485d1f54cf7d8e93339478d9e1d884,1,1,credit_card,289.14
0e48ca107de4291a6f7536b4f5cf512e,1,1,debit_card,80.37
0e490dd9ff8d1bf7259c4265f49bd577,9,1,credit_card,90.44
0e4947343ae2d8c37f2fc453e057c567,7,1,credit_card,73.28
0e4947dbfc032a9054b0526c61d37d1f,1,1,boleto,77.57
0e4a4de1d15b6df8d4335fb2db61667a,2,1,credit_card,154.32
0e4ac54a7cda0d985d64f8cba6f963ba,5,1,credit_card,206.44
0e4b1ee38c10f79bb6eaffa7c60ae724,1,1,credit_card,317.4
0e4b26f1fb99fc0f0472dd5f403d36d4,1,1,credit_card,37.94
0e4d9bad6fdffcf00307782a4200ec64,3,1,credit_card,102.78
0e4e2b4f0485ebee2020fa22ebe41766,1,1,credit_card,35
0e4ec64e6128e64544f0c316b5f5657a,1,1,credit_card,70.72
0e4fb9a4cd0c097933625d17613d1191,10,1,credit_card,222.67
0e500dffc01c92a23a3a011ce669d039,1,1,boleto,33.37
0e5012ed59f4c47c5f3431cd176be45e,8,1,credit_card,87.8
0e5120f3452260c976eae23edd2d5a0a,1,1,boleto,56.64
0e520b5aa77bac2965d232c9a023229d,1,1,debit_card,288.68
0e52eaa92a794742da29c413a23a7b80,2,1,credit_card,137.93
0e530f6be154c9d7e7b12f34153b0fc9,10,1,credit_card,848.93
0e5423b2f5a2083884f519fbd18dd11a,10,1,credit_card,136.92
0e54e7e8b39dfc550dfab97b23c7b582,1,1,credit_card,70.75
0e556f5eafbf3eb399290101b183b10e,5,1,credit_card,81.9
0e559702749c8ecac2272fa97d1624dd,2,1,credit_card,158.36
0e55af861e63530c56528012f41b7c6d,1,1,credit_card,80.2
0e577169a545cf287894094d0146feba,1,1,boleto,55
0e578caa492e82502cbc4abe275042a2,1,1,credit_card,178.21
0e58265fb71607725cac1432c6c944f2,1,1,boleto,87.13
0e5864ac7bd0aaa12bf5e9eb866e63f8,1,1,credit_card,58.13
0e58e440db9719a92aae3d8ce4201168,1,1,boleto,42.32
0e59758c67cf787fa8b8be982b41686e,1,1,credit_card,167.88
0e5a29e23ca4bc3c197b355d9c170a6b,1,1,boleto,68.95
0e5b8fedcf80d4264e236fc26e004068,4,1,credit_card,99.55
0e5be31b9db540adad7d42899c64aa26,5,1,credit_card,214.48
0e5c1cacfc470555872819fae01e07ae,1,1,credit_card,110
0e5c4fff98e1b7885f4ce7e7e13e37f1,1,1,boleto,102.72
0e5c7d003ff6919e7633939b2cb151fd,4,1,credit_card,108
0e5cb6275a4da5610450d638021e5393,2,1,credit_card,206.96
0e5d0ad4560f5151e3a5f605f5799138,2,1,credit_card,107.04
0e5d6a7f18b77c72f681911eaf6c011a,1,1,boleto,77.57
0e5d9583490deb1e011b1c8e7da13398,4,1,credit_card,328.17
0e5dcadb0c33c96bd4c6573929a80d9f,5,1,credit_card,76.88
0e5e60b0cddf73f60eb73fac19f590cf,1,1,credit_card,170.71
0e5f3862d95c44aabc9b2a0f703f9f75,10,1,credit_card,175.21
0e5f3862d95c44aabc9b2a0f703f9f75,1,2,voucher,50
0e5f408dbf29e3e4a1cbbf07e6dc04f9,6,1,credit_card,138.5
0e5f77f8bef9424afd3d6e904e873275,2,1,credit_card,123.27
0e5f95185b8be5365f07906c419286a4,1,1,credit_card,38.32
0e5f95185b8be5365f07906c419286a4,1,2,voucher,50
0e622d371212819a199d533eafd7e4c3,10,1,credit_card,911.62
0e62b7f0d74e42edd997cf3dfaac54c2,1,1,boleto,1054.63
0e630c27c4c2e4919aa18c4861c86aaf,1,1,credit_card,84.02
0e631eca89e976f885d1ef7f7a4a4698,1,1,credit_card,108.89
0e6386e1cb625fe4fdbd3d101d2cb687,1,1,credit_card,1338.51
0e63c49b5c63653dcea73c7e37166112,2,1,credit_card,96.54
0e64431c08745e9d2d789b9e6c8acf0f,4,1,credit_card,46.78
0e64b89242bbb62b8ea29c57fc8073fb,10,1,credit_card,166.99
0e659173ebf2a1d39e076be9bd0b2872,5,1,credit_card,52.78
0e6601766fd993333199b539b66f215a,1,1,credit_card,90.88
0e660617f70b9a3f6bfd3919b49450ab,10,1,credit_card,107.27
0e66640866a31ece3f09d5e8e99126a2,1,1,boleto,30.47
0e66712947a6d0ae935240a304775a17,2,1,credit_card,200.16
0e66c646ef5d6364215ef15b3826c4c7,10,1,credit_card,410.56
0e674de2505ddeb8770eb4e642b0a638,2,1,credit_card,69.33
0e6844f9954c0a475641b6490c3f9739,1,1,debit_card,317.16
0e685171210978ef27d06f208612c8be,1,1,boleto,38
0e69198c87f4da026d7daf96d91b194d,1,1,debit_card,57.12
0e696093d25ba307ef78cf0d208bf500,3,1,credit_card,66.11
0e6998991870142c2ed25d6173ea587d,2,1,credit_card,367.2
0e6b2d0fe443a6d38c0f6447f4eb2262,1,1,boleto,108.6
0e6cacd64f68d4bc8b0cd488367ac297,5,1,credit_card,66.6
0e6cf8f20e333a20382f95ad56c9c676,2,1,credit_card,183.93
0e6d9d386c1cd507df2b07bac0e8b4c8,8,1,credit_card,800.11
0e6dbbc7484dc1ee0392c9ca801035c2,5,1,credit_card,312.49
0e6f08a9522bf9b1287fb24ab250dd81,1,1,credit_card,176.14
0e6f7fb47bffbb13f0c144a12443e5a7,1,1,credit_card,16.43
0e6f7fb47bffbb13f0c144a12443e5a7,1,2,voucher,11.57
0e6fbe6b74c3fbd8ae67a714d0960334,1,1,credit_card,99.92
0e708996976c68e134fee66107305c6a,1,1,boleto,41.69
0e717e310af82d130a1d253cd5fe8c7c,1,1,credit_card,47.43
0e71d62394f9b03218e1138af6b664e9,6,1,credit_card,302.64
0e748699edd544eb244d173a5658b7a8,1,1,boleto,133.24
0e74f4c5e40226e7f0aa460ce139ee37,5,1,credit_card,125.42
0e750b2937251a81713e22e816179c93,1,1,boleto,112.76
0e7569797e4b4f2871c2439fa24b3888,1,1,credit_card,54.46
0e75e6ce3e632eb1473af3854f583029,3,1,credit_card,47.42
0e766fdb8a5d5379df4c5faab13ce762,7,1,credit_card,74.4
0e767a1aa94def2bf5f3520ddb1dbe96,1,1,credit_card,46
0e76c1f1cc3a0d46923197991617cef8,2,1,credit_card,60
0e782c3705510e717d28907746cbda82,1,1,credit_card,37.38
0e784a85d6f7aa0ffe9a41d81f5a4ecf,1,1,boleto,35.36
0e78a0fe8a4dba7965080ad7c3bce866,4,1,credit_card,103.04
0e78cb0dc0e9e34f24bab8c86de949f1,1,1,credit_card,188.04
0e790632306835c4529ff1b46c135910,4,1,credit_card,42.53
0e797acd1d40395105ab3c93d598703d,2,1,credit_card,164.1
0e79e80abdb81ad5003ede1e8d4ef4e1,5,1,credit_card,135.77
0e7a11a73554ebd7fa1de70d50b75285,1,1,credit_card,27.53
0e7a304b49a353318a2ea193bfb5523e,1,1,credit_card,26.84
0e7a95096a126bd49633059c546f38c6,10,1,credit_card,105.74
0e7ad202878ea453373e3ef15835ea33,1,1,credit_card,55.69
0e7be6aaa59ac324e8b9b4e71a84f3be,1,1,credit_card,80.49
0e7ce85328efacb39ce2cb345850b969,2,1,credit_card,230.06
0e7ce95d19235a4bed2b0bfd4e9111db,7,1,credit_card,149.1
0e7e841ddf8f8f2de2bad69267ecfbcf,1,1,credit_card,37.77
0e7e973a8d82ae12e070d767abed8960,2,1,credit_card,20.29
0e7f54fcc4ef51dfa161ca4d81a673ba,3,1,credit_card,31.59
0e7fec3052b5bdeace9c7f2eef9df18b,1,1,credit_card,65.43
0e80321be8a729339d21fdcfb58967bd,1,1,credit_card,112.99
0e80c0d12085997d97ada58dda2ed84b,3,1,credit_card,37.13
0e819cea051490ffa56c86778fe28c9d,6,1,credit_card,231.96
0e81d9aa94c69d14faa155f1a91ed4ff,3,1,credit_card,181.6
0e82d5829ca1e9cd05b34dfcc62f1381,1,1,credit_card,32.61
0e83ca298ee53c0b92b5d46350262470,10,1,credit_card,102.58
0e8442cad88bc3852a68be6bbee1d071,1,1,credit_card,76.38
0e8488c62611eb99cdf174e019bf9d8a,5,1,credit_card,313.55
0e849e380bc578c72e6e7273210c74af,12,1,credit_card,628.65
0e8594074c3143aa6b56a3ec70a46e12,6,1,credit_card,132.94
0e85c36b701220fa1147e7e7012974dc,10,1,credit_card,371.54
0e8644614e6e4e3a5a0eced489c045be,1,1,boleto,53.05
0e87080068e82503382f3c532778fb24,1,1,credit_card,51.62
0e87535f7a903b23b73699e49e8e79d0,3,1,credit_card,255.9
0e87c108dff0cd2a475fc00da95a50f0,4,1,credit_card,114.06
