order_id,review_id,Sum of review_score
1239e8b4884c746e8d1ea651d4ff74f1,8a20acdef184eeddcdf3665368b921a8,1
1239f035249fa809357e51c540bde219,696265b315c922383bd1f7f1ca6000ea,5
123a6b2b8763ca40782c8252e63fdbca,823098363a275242452661d5894ab860,4
123aa2088a801eabe35c3c67444e5fdf,f07c420c02b8609f44c21525ad47a503,5
123b4246f6a16b1f17b9807bb7d42fd5,7cdff4c94484a91b5a6c0712e62e7203,5
123b5d3bf7618638f3e078a76ae46049,bfc859fcd6d5dbb30b3c12749cb99281,4
123bd704aa690b51cf57438baef18a0f,ac984e63e3c481c2cf2ea0281086727f,5
123bea8dab4550ec2592468bff3e0866,b5719fb4bbba337c5863416fbada9f68,5
123bf681d8f2bbf410339ccef14d9c42,a3010135a7f4b0a15e6f93e9f1ae1e9f,5
123d32c3da610881ddc7e17902398c05,69f2fb2d44909f469771effa98ee109f,5
123e27a1a4d0b2481d8618ac3dff7d4e,a87c19be40ccbb6551217e26332a1bbc,1
123eb6c42fb774382bf82e6a332af592,36c26156fb7ec391e1caa50f6ebeae31,5
123f71cca05589d95c28c582ccb1d864,c1a85ac8e3a98074055b25c238dcb868,4
12404c66f4ea97b16664395ecbf61889,a7d9c8fae8a74a082f0fd5f06f520a04,5
1241351b2bc99d9303e4e780a26e0214,3fd2d2187b9cf9984c83048a2877196d,5
12415173366718477ff1dfac106f018b,f8958341a1a9dc600916f32d8315e9c4,5
124223dc899eca6ac54187a54f1e3632,eced5a1c83ea6eef139bae2ab14d4d43,5
124282aeb36f71699a910e0670c08769,eaba312db5c1ab55f49a312906c09a47,5
1242aa8414485384e381bb984d896ebf,3129119292d71091f5b37bea732dea88,4
12437f8c2f1cd4825ce82cc6e42ec5a6,a46ee3556885345e26ce125db968b8bb,2
12464d1f4f0401e086966a5333ae812a,422b20b6a634cb813a9de69f81b07c07,2
12479ce4b03d722018ec07e6471083c3,f62888a0ec6397696d7226c92a2e21e5,5
1247e7aa2e791c9f1b0d6193c132dba6,1430053cd120f951ec234db3ded49571,5
1248580ae351357ac7a36fc314df5268,23ff5868928aafbdf069c25be50653dd,5
124989cec6f415c879769c699f3134e2,d9c3eaf81ffcc12a3241c1c1a3617c42,5
124a51eba46b576ea4c0bd1bc8342cee,e9d367dcb13b0fdb9e5a3892ee42bb56,5
124a5e6f7c72aba661c2457900abcc54,092c14291c7e44e96935e2ae84909502,5
124c799bcc4126cdb5cca8c5889533b7,b84625461bd35c506236df337ccd8614,5
124c8d5fee5f49a8d7a8535b5bea6e69,397db1193d7716d57fa855ff2d04aade,5
124d67dd63d2412c950eadb79bf29006,857a92ed91cea7afc2e85ee9bd10d69d,3
124e2c402e736efb7bc277e8c5a828a4,4a8f44d62252e619ea6b5c47006e1169,5
124e62fecaaf83248e7f9a84c441f7d4,94b25222bd29d00a2666ddc705e60e0e,1
124f1c960dc017afef91dc9c65b771b1,c8a354d9ec9841ac46bee00f7e923d67,5
124fb051a9788c8feb53429fb1612760,72340090d6aff4d930ce1d7ed565cd7d,5
125005c942aa889a867518019392d649,55b3310f6ddd19709a254aef885c6039,5
125065dcda5fb5549b43a1ce085bec63,3d73bb322d552c4279e33cc4a1273258,2
1250c047d9434703c09e72486d44b928,77e6489b00e0b2aab730e2439f082f52,5
1250f8fc1f64f9c63ea3cd35c0a36a85,59f56ca12912f3f57d4c1a877a90dc6d,5
1253425c1b76191a5ff742f11d80e1fa,de055b03565c6b52ebd23284c77feef6,4
125380a45478fae5bd5466553f2ed928,d713665425af0b92768a22b383c0e4e8,3
1253e106e963fdd39c5d94a79823275c,31b4065f28012a2eef8cc8bf420b8a47,4
12546aaf14dc46dbdf45d8bf5dea4c60,a8903e4e677bde8d9133e5a14de13859,2
1254db2858a5edb97a4c724409299e13,b329d37d7e1439bd478670fc9f5b7d35,4
125512e7d74d27bce62323fed7c24ed5,810e7ce42569c6afa0f8821aef1a25a1,4
1255820c3de35d95c502602125ac42b4,4a83581dbc3a3c930751378c3c8eb186,5
1256a493fbf2d6047d845aaac3ddec81,76307890caf9a38ff607f0d34162b780,5
1257e20a360aff14dfaa811bc8e50e09,c3ebeab5645ca9059a8262fce6541097,5
12581c5de9b60bf327002c906dd03e17,241b3adeacf447002ab9d44901b9fc31,1
12582224cebac18145db6690144db314,f5632f15d7519c153d321564d825cb1c,5
1258254c11dace819eb300c703d74d50,0f74f66aed9bc3b3d18c9b26e56aee09,4
12589c257a3c1fbe98b76eae91008b19,cc067a8152c5d1d2811f512c558d5d08,5
12589ddcbcb65fc7420d1f32a15d2169,75b9c332bab23e82d5e783a2c0b0ba88,3
125976e5bb61accc5b6c27bc74f08d49,4ba59660fb96f7b89ddda3de9234af30,5
125b6d6d69726457c31530e0fae8ff38,aa581e057de70ca374b669e65e582924,4
125e0c61fdbfc589f33683322310b7a9,a2cabdf200b8cbe315b30606bd3e7b9b,4
125e97537241764b49f9051540737feb,f9270833cee773bb1022680e9ab750f5,5
125f493c9aa37e5e79a34e7b602da0a4,2f3a7c0d880bf381148831914bfecfb0,4
125f4dd03bbae6aa696e6196ac423f72,b41654f6f890338eef59387915281d67,5
125f791fad1cb7d8545189f70f1be885,adba9f4f1fcb65436cb14f05db58f5a8,5
1261388c490047bbb0ea823f9b75cc29,5375288052ea6976b9251bb4ec7c8186,3
12619b9be5cc3665b3f36f1e4b4d0ffa,c5ace6612ec407f5383006c0dc0b59c6,5
1263b5bd7d073c9196702d47117ee5fa,bdcc11ade52828deb58f0f14bda8732e,1
1263bf7619d0024e7a8b211924e1bbe6,6dcf665855761aabe8853ff99498a892,1
1264bdfa22a4cca2beb66c1f542e7f5c,26d79594663a05bb56097725ed429906,4
1265611726ff5db3cbc89ad405de41f2,a02602894d03fa7ac757d75791e875ec,5
12656ffa174ee7dd1434940b8e538f32,a49563247a26c2622899e8687fadcece,4
126571e0640aed9ed9166104b8605bf8,086e7e37b94fd8dc8d3b537b124d8742,5
1265cc7a9988226b4abf1885582ceade,2bb5191ce582291eeb3061e191ec94f5,5
12661e88e7fb495c59a6db6050546e4d,33dfc06d88991e4fb1527410301e4a9f,5
12665915ce815ae60a756854e522fddf,631d22ff6ff81214a241eb27795bd73e,1
1266cc122d380586b104c2f5380f1210,d126b51cf6665c5a873f58a1a8fe0f2e,5
1266f3e39be1dedd482da8b623328821,1d66aab880055cbc16f742c1eed09e09,5
126778d3b4dab2077cf95c20808141bd,221f53f6c043da0e5edf4b393958cbbd,5
1268893eaba8446ae1a02da9bb6f4ef1,ac0ba10e0e5a49b84acf398d1626fede,5
1269b55cefdede474b06de78ff45d1f5,39597da9567084c238b196dee854d179,3
126b4962a09981cf9da3c8dc0470154c,9ead24bf0f3ad7fb54dd2cf24c7333d9,5
126da462f642d99483c0691ac474c783,d5f364ffc2a1b8f705871011979a5ef3,4
126db85298f060d1b6fb6d032fd2dc06,73e112f2b75741cb5e27101ca3d239ae,5
126dbef0d053f55ed2e3b23e88efab4b,cfb9975f44b79548f09d5484fe022b51,5
126e18991a668c9b69e0525f2ba59376,982ad28e3e5175acee248efa14b1bd58,4
126e645df0c526ccbc4b5561c91feb56,2f572422a4647855327a02079779e46c,5
126f2d9c30f82426d0016b3a970c6fd1,635f577511b565f91f39379e9d4290fd,5
12701d216c208b08132694d01af602a7,8efc2098ae5ab8ff539a353f95a8cce2,5
1270910d921270ad6a35e504554c4068,ebe7d6270931b8508b36c74eee7967de,4
1272198ea0829564b49fe8bb6ad3ea27,b6a02a8de3d5169e1429b84ebe4cd8c0,4
12731a5b2b2ad871d0994d8362dfbce2,f5f893824a1cb48d994afa781aea48f7,4
12734d5805fd317dc486f3630fd82bcb,124417371f543ee236aef75b02bdee6d,1
127648601fc869b77e2e4467074a65b3,7e84c9c401d739e592f7b3e9eea5b8ec,5
12764e11143d316ea2257118daa2e3bc,0d9a435baa561b2db394906d7b181aa8,5
12767fe9ec8d9dcab0b972043cffb8d3,9f257a588a9b0631dd7f2a8513a79de8,2
12774673db08de6a72c23442fe16e9a4,2e18eaba566b02f618b6b720acc6bb53,5
127808959bd2d08cdefdf3015fa205a2,4850e8b44df17f7e3623b662064dd97d,3
12788af294f51dd5ba2aaed208a45969,747eed30b784c24782f481a6e0a19b6f,5
12788f3056c6392e73afcd37df5482ad,8bdf8d31b7c84fbf827bcb3ade03eac4,4
127b06830315a6224e76085943d1f565,16b23504ecebdbf6f75ce8addfd7e755,1
127b492558d1b28fa8859e45539a981f,286a7289232f75ad46124cf8fc2c6214,3
127c7c3952c417b3957fee6db67a1a8b,3adc0ca965b320553d496273267876de,1
127db093fee728a76262a027b66556aa,b33c9dafa1c7828cde1ff508ca5a3a6b,5
127ddd8ed5c8c31ad7d8f4c54d58997c,e0d37c1350a60bd8525a4b34d3bb8d8b,5
127e151835ed0bf4ea8e262040fa1c3d,1d623b82e18d30beb72bc080f61293fd,5
127f3dbf0dfc0da17005ba12e05d988c,81b7b704218f20745b86957e1196729b,4
127f6cc9849c481c4f0daf043a91a129,6ae755886cb8879139148245d15cbead,5
127f8f54e84665683a3c9bde5b3e768c,eec19942f925abb056501da27b49aee1,1
127f9a529b28fc93cac5f4084c3e51cd,a0bbcc805333552fe50cecf13131f8ae,1
1280636cace716854a705e26c5a91798,cfdfd693dcda0c27df3e0785c1ca32ad,5
12809f06294a669708dc0edcb403b507,c866aaac7aa5aaafaf659e9ba4727283,2
1280f995f41bf95106134b4d116a5f01,0960d1f998f0b6cbf8042ce1f0ea8370,4
128168ecb360557022d7fe0b83fa149a,7b83f8882b856683d00cc50628ee6828,5
1282867904225d219a5ec3f1251a5fce,e8b972f181d67eae0e8a87cde1ca72ca,4
12841a11f62453c88f68ee1f7cb45c47,7ce31af2616bcf922d89adb063b33987,5
12871e7ec010930e767517686d955c47,bf2507ba2f388c4095767132de32d067,5
128874d639055ad5609b5269defad1c3,3c8c639aaa37111e5befbdcf8af1c14f,4
128967b86751f65b5d5fc02f7354e722,ae375c9357c21950cee4b73fbc95130f,5
128968a8f3d827298b66853b00d1e34e,a420a93d9a2dacec6ffeee5e6ec51a5c,3
128a17800e8fc3801c814f3f921418b0,7fcc97c6ee8deeaf48fba7f28a7d6c64,5
128b0ea85d39d2b96310b64dd5c8f096,cc43aaf5b3624d42bc453ae837bbea76,5
128c967306503570d40def0212a27fb2,73d93e70dc5febd3de3bfd8c65e7cecd,1
128db96d96f727da26afde4579e68d48,22d673c480b6f057c92dfb2f0fb2b9fe,4
128e10d95713541c87cd1a2e48201934,b46f1e34512b0f4c74a72398b03ca788,4
128e1f34f6aa9b2a2df9e39c8c6e6146,cb44c401bce9c88c8ebb6ad703344ae2,5
128e25daad5ed194273bd283c67d0539,abd8cda32e535ea5d5f74e86a5ef8878,4
128e2bcc764e1cf5e4952af2267acef2,781bcdbbc5db589febe23c35d294ec94,5
128eab471caa0f101433f172ca9041bc,8ccb6f10802a0a4341f9a339cdc7f715,1
12905797f6a5f67c41d036a0ea9a40be,21d1d51a53c3dfb03ddd72eda6b6aafa,5
12907443c80937b0793096099e22990d,9e14fba7a3cb88c8a9863a3d5cc7747c,3
1290c400f098233da222e95ed69ec171,8cfe5b5b1c84c7368a372eac459a6813,5
12919bed2aced6d1fbbf96349b870522,c52757a9bb532c9bde0f2a5d510d7ec4,5
129228f978d894a472b5c3c82ede40b9,b7c1745238d2a67e3cab1eaa779741cc,5
1295050865da290bb94474fdb4cec31e,2a9a67d825a19f7d6d376d000e940230,5
12950f3d9bc12065fc5da141faab5780,4cc818ef2d4cf41e31c584c7e8936fc4,4
129538e4bc7308e9ab041540283813f2,49bdbcb2266a76900091f54ed2e24ceb,5
12958a97a4e26a4e7dd8bce7de8955b9,dcd833b6f3ee5c08ba9477f6e6e90abe,5
1295db8c216f7ff7a2c02a66b4cb5d5e,1ef1bc3f571ae159b6c155ca594192df,5
129751cc187cf2f43dcb7ea8f8fdcf0d,e3de312a50d38e1a0ec6225d1fb9670a,5
129752a77c2cbf91fc9892660f83dc79,5fd337c73543f1ce1f19bb13d6c6d9d2,5
1297e99de06a5ee4ea9c4b403fa8831b,975c3e4e6c1542eac8dd79b5d0e7d150,5
129832042bc2898155b5ebf3b2058585,b77914112314acf648fcf37e8b17834c,5
12988705c14f4a1b899dcfba47f4fd49,5916eb7c953c3b7d03b45f14802cb708,5
12994c8b16a5e15fbbecf653c20a0a39,66fce221fa0fe3132001829247eddc0f,5
1299a512fc464f808332d44a0e73f367,9963e5e0e1c7c3227c9c5819d4bd37d3,5
129b63bc323d7b5b2965a143b2e72cc7,ff0ac77db7cf9da499c15f6e9e7e4004,5
129bcf7c8ac0deab5d5830dab42b51b0,bd712ab77b38f97b90a1ff95d7151e7b,1
129c58b77c85a73933e98de57c705559,f976c31d48dab4ecbc7c775bd95728a3,5
129c72226e320a7bf5b89efce442afd5,e7452eb647855255b2045780c7e90097,5
129ea9ae4b85283decb23ea1756f505d,8090efcb22d6a077e3b2307f8bcb7a31,5
129f71206f00d7fa856e19aa56618068,029dc650c7234688f7495553fc7b8df6,1
12a084b79a73e3332c73e0ba4364458b,a8556c86953c2850c1ee91c1f75117cc,2
12a1bc73d4736fdb9a60a8c58d9628b7,d0bafa583cef099d10a2a559daffab4e,5
12a354dc524e4fbe8b97dc45cf53a504,f00d1a5867e9cb7ce45bf14a6e7a84af,5
12a408b60b694ab095783ea92af18e1d,b6a9dbd855dde01f9362530579889e37,5
12a4d385bfae33140c65d031ed0d0c50,b9e19e00f8eb3df78c3243db18ea667c,5
12a545f53715575246beec2da90d6de4,f2f21af9d14d6c618f94674677e41424,4
12a5b8020b9000268a9f108bfe97cbe0,6a334cb18efac07366c73502935a2f39,1
12a6df267536bb8c253d9e7bb8b9e4aa,2c00029fd778ac903d51e4652f026d77,4
12a72e49c959db8d7552036e53a67f49,8423a98ad53c696c52aad7bb72200fb1,4
12a762b532552a237f910c72b43281ae,55ea998ab363be50a7aaba78a7866f44,5
12a95a3c06dbaec84bcfb0e2da5d228a,4e44dd381f3c4f7afddacf8b9aa0c47a,5
12a9a890cc3d7680ca149fd16535fb69,4bd0836b37b72194c83d5fbbbd5713e3,5
12aa4d1dee3557fe772894b57cb0fad6,04d9b0e5748b609532ec3730a1c10ab1,5
12aab7cb25bc6ae86c66cb3e7dc35a76,9ddc165fa13ef1d774d7e5321f185f77,5
12ab31863d076fffc0578c5556082865,e4d72bb326bf2b10f6bfa85d1b96930c,5
12ab522eccaca7c7be0e20ef475ea423,94652cf1b3525dac85b0f79c05c2cb4f,5
12aba4fdeb04e5cca1132f86f2bda749,9d3838017d22783aa67ba9c557b8c43b,5
12abcbedee4975eb8cb4b9c4a16a6945,c914eecf921e154200d771de8e1fac40,5
12ac7c00d4dfff0c7b8f7b3a8d6c6943,b48b08f8f08682f7244f47119524e01b,5
12acc7b15e7e65ef48a7b01d3f42f1ae,c40f12b6bbfa76d21dd4160931df1d23,5
12ada6ec0be92b66bd3392b1764a4588,7116abd52a985259fc263546b9f024ed,5
12aef789cfc998f5f44ddf27c24e354d,4815fb966b3623f883b006fe1a054ac0,1
12af24617f25e0c8cd411544f704f2f7,6bf1d2ef762c3913edac21a34ec84fce,2
12b139364fe5d01af6207a326b6f139d,e530808372ce2c87f427d827bce3a06e,5
12b14ff427f6ae44eaeda7943fd08eec,6974ab908c4bd81bd5fb903124343b56,5
12b1cdf04230c77662cfee01e322fbdb,7debed085cc7136eeb9bc6de4c405377,5
12b2eb7fee1eb7a195452bf2eff4028f,9f0dadfb538e4553d0c9753563b7f88c,5
12b3cb06983f9c76f13d142a0eccb640,0acc38ee82fc8811298d3239cf260b8a,2
12b490136db583be9f294988ccdce8b1,ccbac63925f8bc20894e77ced62e265b,1
12b565379c9d4cf9752858a558325014,01a0d621bce692648cb36634829a63a1,1
12b63b3416a5f2cfb2db709782a07af5,c2556ed51098e91e8615fdd7d7738109,3
12b63c9981f087f01de97adb7f885540,4b61387c732ac8e53043f7ae702b7463,5
12b66545947857f58986d526e908c0a0,979c366bd1ab63acee6f50c32be7ecc2,3
12b69999b64f73f3cdfa23512584c8d5,e696883b06cdf9bcac6a9e30ec1ae7c7,4
12b9b63b911cf0a24b137a184c48e4ee,00f04f0e29fb4a551782dff8cc960578,5
12ba6eb5ae5bb52161567bf261f9339e,5c51bb59a195ba0519d8184a2d2352b9,5
12bac66f44df6a103bb5b982c45f5617,74e67e92be415fe9f3c11b370561de4a,5
12bbbb7513f1fe839bf451ba8d06c859,845349ae426fbff64f291e629119644a,3
12bbc0dc31b5644e4cb803879306f081,e176b73a3f9aede4f059afdefde49fea,5
12bc94612964e0cd17a45a286899a3d1,1d9b1f279796ee0e26c3916bd02bd44b,5
12bd377dd79de8d6c43f67d1a0358743,c6ca93c5d3a998bc41d6e267ca290de9,5
12bde787c7633ad4340885ee9f97e373,589bafebecab84ceca2f5376f6399878,5
12be0a0f242d89cc02773e057c2f7f0a,29f9f7d2645072d9158bba68db4d0dab,5
12c03d5b5ba9badd6cc9bf90f981ca92,29edcf7609fbaf27d49381df2d2f6c4d,1
12c086e6bfc59c3a3ec7e77d5d1a6b17,b851b81ed4bc97a3f4776aa83f1a61f8,5
12c1f399e821028f6213d8e9d7131282,2757ae68443eefceb2ac7174a542350e,5
12c281ebecb5a750bfb59174f5660243,820d0701be5b16d2e4f4bde5652a31d4,5
12c35b9467a007081f7b545b5f8fb15b,496ae0a72bc80f54d912441336d93cba,1
12c35cf2a5171b0fb8e19d60abcb9353,8aebe5a43fc4c1e8800f766484a1057f,5
12c404363fece070157a8d13afb76b71,4a11c1a973bef496d718fe8b74859fa8,5
12c4109395e2d739b7b358d3968c0e29,32cdec34819f2c46bb7eeb1487fdb4a6,5
12c49270845b0006a7036adda4045c74,06fa2406d29a5719b37315e21bffafeb,2
12c52aeb1dba3fcbef2e36accacca1e4,0fc930b7f23a4a925951e1cbf12b4b8d,5
12c53179c03899ca06bc5d368995a21f,a4740142c7bb1ca054009c86c5788363,5
12c624f532907ae11e5db7518dc6c917,a3514eec5665ce5883e481f917aed6cc,5
12c66c45d332a69f08f11ceecf3dd8d4,b649ea7d112e24da06409cde81ff818d,4
12c860cdab62139623897892199fea4f,5b21d19b8f20457305d92a86a42ec508,4
12c876d1fcac530f4415cb03afc041a6,7152273d6bb7454301a27a7fb4593926,2
12c8a9b7b11a8922911c9ecf62dc0aa7,61b20970e6fb47bf27b895308a68abe0,5
12c8abab1047518ce64899cb2c2966b7,04f8004889e24549f490f57ffa2e792c,4
12c9b99637fcd911992b818793dfe8cc,8fc0baffc09969aec5f3e247da79e409,1
12c9c573680ea81dcc89f5f147e64e84,fb06e818c207550e4a01c048564de9ba,4
12ca240539e7029e0328f0a410c12ad1,132d7c47599263f5a0a604763bc6454b,4
12ca562090f2708ccd57fbbec8f8d975,6de1f3d0d05a4d3ce09973d070af9778,5
12cac2e81071090f280a21a9e267ec86,e727d37c719663159a850572ef3ee739,2
12cbd6fae38a4bd1d77a7596eab0b7e1,1a83d96cbf4308f4292e4cc84eaafaf1,5
12cce3d016df33ce0039ebb4ff5b5111,d3bd78c3569fcacf6e65eb253526be84,4
12cd98b885d11fa8260badce51a54ba0,406b42b04d57e793867b6d64d86ab3fd,5
12cdb224996beb57ba2315faff824277,234c86bbc4e672c01e40ba92d58b23d4,5
12cebf41d5735b3a901bc60d2a26566e,55ece9dae5893a67284e787cf1565387,5
12cfc50e5dd5eb78bd329c22b46da0b1,0cc470813fcfeccde404b6ef88fe76e6,1
12cfdcaedc49d1cfce950e3c9846dacf,f6c006246ae1201a78aa8245657b9f63,5
12d17826f8fd792f6af768cda051ff77,6ec5f78369f8557f19acca05beb51a3b,5
12d25d7a8e7c08f437b1d6129cce93ae,576c2ab60cf47e3fb78adc438408ce4d,5
12d34cd89b0be0896cfecdbd41f5e952,13434eae7fd68bc36c25cd501ee63901,4
12d3ad77d5488075f6f2a444127356e5,fd07be52003582746dbb52de3852c8e7,5
12d46788e71b703634c01cdcd4946e7a,930efa8891898bd0f68aa652e1e78dc3,5
12d5570966b69e36f603e3ff8aac9d4f,ca0a6f7c4748dfafd22075087eb777a5,5
12d5f23ba1e52d7174d5d15c96972401,21fd0fc8433caf183bb60f9ff8e716b0,3
12d67f3bb7022b6f0f96a8189a811564,749f371325724e75419d65eb395c1ae0,5
12d833b5570676e6df1febcd8fe007b6,897152b80e39bd9839617862fb9690ba,5
12d86cb46107086f370cc3512828696a,1732e808d3e681f9ad7d40f3f9ace3ca,5
12d8f84b2205c7654fdf6768718d243d,ecbfcb456359c851e1364e1ffc96a2fb,1
12d9723638a09350ec19ea8d66073249,7b34f56de47413a83e5f24a4110880a2,4
12d9b7528c95b9b6d2f087195ba47d60,c221f46902c8e878ee4a17a2089b168e,5
12d9fe1a3efa51a7fae337cba819adc1,ca2c0ff5ed267bbf35e45b952067fd6c,4
12dc316f04369335263005a3f304d101,dd0f661cd90ff01fc33c3610468394f3,4
12dc37fa8745ccb498042cfde2f72e90,f0fba7c0175b15de6421b036db026595,5
12dd6fe47b1a7c9e5742662223880dcc,af9669cd7a55d16d08b57ce7b2d89947,5
12ddc48a9deaa5607f5fe6dacbb1e436,b0d80ba1d99a42ff9df2da579498abff,5
12deecd130a055a8d709a6b62c807f66,9cfc314de1aae48a9c06dd67b1185251,5
12dfd48a9e526859cc845d4856be12eb,a0bdfd3077d3914bd7339681cad3a50c,1
12e0898b7f4ce2bfc6fd1ec0212154e9,b770496cd82a1b382620faf2bd84e0c4,5
12e1495369c542f003eb3ca480f924e3,73c60632dc1bd9596b49bec949a47dd0,1
12e253a6a65d9b9dc662a314f8c72fae,48d3f1d66063d709207d019e488605b5,5
12e336061c0f1f6d33710d969ba62bec,37c0a1c32e8df48df78a643da8d7c676,1
12e3ba822961de771f16352fe1c11ef7,85061e892ee406f7622ae4e79ae3abbd,5
12e3ed1a5c67c52f23eee00fd8c43129,b4522aa0c416853cd4ee4b7a3fd09c16,5
12e41d433221ec81392012706ab20ff7,09abd447e65aa6f226e710aaa3c68bc8,4
12e4a8a3ce5999f5d237b1e27b06c60c,4f6b218a64c9b52826075437f6fc891c,5
12e4fbad3ebed6412967a3fd5818c456,696b2f9fee06062cc683f4a1958bf674,5
12e5a909c18964acada1ce9a760d9afe,7e51c2194cf17e6905b07959c4af1180,1
12e5cfe0e4716b59afb0e0f4a3bd6570,93dde689402e9166f529d52be1336384,3
12e5dd0c975bc753570697dfc4901596,4f3bc6e24657a382b33286bded4f8057,4
12e6f847bdf86df79a51931bbd0798b9,d1f610e6fa8b74f0f7918672b8d3677e,4
12e8c054bdee17bfc0fd3d92d8cbda10,c65c19cba1dcab3a2f64b3d8b2da0369,3
12eaa53ad92b6aee3f8743383164c4e9,c9f9145a09d837234858e759a0526c10,4
12eb23de9270a05fa07be92704d1a6ee,4360058878fa9c0c6237ac11eee41cec,4
12eb336877aa5f2ac2449e22b06ba84a,37c56ccd03506afe5f4cd90698bdd7d1,5
12ed975e5a3e3025ddfa0eb174f739e2,e8579edcaf9f1bbaadc1e8208ba8a836,5
12ef95248b875f8d5b8816bd3f281cd1,9ef8d9181f6f80ef34158f92d9c75360,3
12f0d35d150a1645900980264e766cc6,8a4a83a9799a8a97292efb518c9790bc,5
12f12b0c970ed338e7a4cf857fd1eb33,b2428491ebf0bc8b83e689d544e62061,2
12f2f3174deba94de2aa43ad4adf6d3e,8a45e40c75c7ec011d20ec416df6c280,1
12f3b807beab1531c618404375262147,ab0fca5feefa8d38acf6b60109daa1e0,5
12f3c6723ad757676360f2b5bd8ce007,6a692d1b9c31643443fa6d2a87750e52,1
12f3eaf92da599fd1abd3dc8e21bff0d,d2ca19011fd377e6d497491b0feab524,5
12f5172274e18c74bed871bb07effe27,68b2508dbb0222276546f3ce966978c5,5
12f55fbb20dd8ff71113349776b5642a,1dce1b1b7bc36395e71ff9e6bed66dc2,5
12fa2b4d0dc38dafe97281075be6f5e7,47568ea81c517daa6fd7077e202e2f69,4
12fa50e9b3497a5f841d7d38ca388d76,57ba832307147b703da34eb068a56e59,5
12fadfa917595c54415e404234e32d2a,8b4e60e1ce55bf542bfc53c291eb896d,3
12fb02386ecbcdda77e5e882d0c9dd95,f35be613eb8b4e7f89f59a7e36e7cf54,5
12fb2d2b590f7359e3b473456bd1ca87,17f1f63fd0d9fad6d9d2f5fae225d68b,1
12fb3c36ed38cd5bf01aa6b287d4acfb,45e08b19cd2131ab155551245d568213,5
12fb5d0cb33d4e9aa4d07b4400346153,b669bebfbda06f210ec2ee703296fdf3,5
12fb8b575f3f6d58ccbafba1294177e5,ea314d9044ecb1efb284a1bd07f3b09a,5
12fcd7e7ba3b8dbe376fe73f27aa0a94,176a5e578a6a7572af8b97159650a176,5
12fd4ba303cb9951f45b3ce9b6ba764b,783d719a59054752afba387bdadaf9d4,5
12fe69d4acc9f59f6bec2a0d728f4a8c,de06cd84fd17f042bc5e99707caab5fe,4
1300da43ff811b40b28c5c7b8128bf40,7e0f1f17adb03f9e12fe94815b350e8b,4
13022256b6b5b8535e57b1877c0812ee,a1b54b1c78fcc04aa62ac9fc42792b19,4
13029a6f70b0aa74acea8a239d7d1d6f,2d9bbeedf4bbf30c9d07f8ebc0271316,5
13035ade0af633971e01aacc109cfca0,7e8abaa6c4f9866828d502a28d8022e5,4
1303938f4e61db6da994b6d00e34e7b0,8f4b1ef614ca470e80638d0542d97f9f,5
13056739c5aaa31be14c750a7cf9f598,ae388d235d20a0a57651e90eb6190351,5
130654953b9f4e7e9f1bd08b1b882bf4,fbc82546c5394ee728e4c45d86c26554,4
130661e5b5e7e4e1948747351cbf14a7,5ec4568c946fd81e22f904642267f16e,4
1306d7999cdd320272eeea20f5768b77,72f685566b4731422d9472c4fdbaf2e3,5
1308401e91987ef9e69d495e612e7919,c8eaf86a6ad7da8f093ab518925b24dc,2
130898c0987d1801452a8ed92a670612,b11cba360bbe71410c291b764753d37f,5
1308ad90597fb922916cd20eda3d53b2,c58cc3f669819c8d61f1f2c86ae9f9ce,5
1308af1ed83bcb145e40683235fdfeb3,d5139472c8e5c29887a4941d2f19eff7,5
1308c44f18e5540085f871ad46fe05e7,b012e7400b27db2e401c6e1a965f4d5c,4
1308f542d82d3b18c50659be0f12a323,661091b285a3cda2b76212ecaf4dcd99,5
1309fc445b40a153a53e94b46d2accb1,036b244eabac2a6d9b42463768d989bf,1
130aa16eb157e7606fcafbd807c8048e,87b1bc968a88396b9e09eb2110a5f0a8,5
130ad13d352ea9a42e192286ce0bb54f,95e6b7803e1164b7cf0e5850f20cc8b9,3
130afe1134371f8c69afe4999fc8d671,b4544e728c7a5a1a84ec08a05bb02078,5
130b55c573b5ac7e40d3c3534699f293,8bd6554177ac8cb40bc4e7427e2940a6,5
130c3f0058347e4d785fa54f3d00d2b4,09124ece6a6bafcb7e428378bc8d43b0,5
130d0e27289efce0e9d8d74c3c1d43b8,ccb38f0e52509f7c213416f9fd891bc3,5
130d27e7e69cabe35e3fa920f6b4664d,60935465bac5455f0f82abad765ee90c,3
130e5f15b505062879273e8f199441d1,d29901fa681897520a4d84e42000b035,5
130f48aa69611f429f04408bcce4f2ae,c52c8ab6b40987a8dec4707d05eb08fe,5
13100b3a31729e96b34e7eeaf3cadb2c,671492ae8bfed40f5e6daedb9f539869,5
1310586c8caa5a7d84ef95db79b1e054,5749036caaf584ac2b27d8953f97f5d1,5
1312c3e9b13335ff82ee5ee0599e9e60,5b223e3c1d90dce36559f0d6101c5f29,2
13134fe6dc043430a875ece99381223b,67f7743cbee376a0bc498a0671e5f0f2,4
1313a242a48f98101da4d48b310bf517,5bd4d93da2706b4337eaea3edeca9788,5
1313bcad758bb2cb6766488e4448de3f,46c83e370879c06b4a0a0e43d4e19e2c,5
1314353395f7148ba64400eab34bb50c,bc6349fe2645ef615611bf5130f5198f,5
