City,customer_id,customer_zip_code_prefix,State,Unique_Customer_ID
bauru,865c0d2c9e29497de146c1744ae25068,17013,SP,1dc08195df616c37711014c8a280835d
bauru,87f4ffa28a4526f3eda93f8f991e431e,17012,SP,759c4885e5172d44ab237e4be0e1c78b
bauru,88d2a817b27a601ab30de378e260db81,17018,SP,5022f7b1f2b1c4be1f9c18c293e5de3f
bauru,89b021b2bfef7cdb5b7ae69addca0ec0,17060,SP,a47e60ea2d887b551dd43be061f1bb07
bauru,89c1908fb6778e5180eed81f21f042e5,17055,SP,3d144d67d6758d148c15a1b9bce26eee
bauru,8c4c6a0179865a08f434180f15745a76,17054,SP,aec43889217a7fe3007781fa0baf0db8
bauru,8dbce15e24731c41a4e8f57b5e016658,17031,SP,15fbf8901611b1a62de6ad5934d8c8ff
bauru,8e49f5f31f9feb36a1a6c2aa70af719d,17051,SP,01ce78f7a46aaaf7a9d1d2b86224ae38
bauru,8ff7a7b0a03872ee975dd87f0355b5a1,17018,SP,638703f7716aade4177893b3e2a66d1c
bauru,90e3eeece77d494de02de58bc257b248,17012,SP,b1324928500c7eb187957630199b6113
bauru,90fc1fd439771609e89a232b462fd956,17021,SP,fe9e22b5f00b48c483db9b65082c1d53
bauru,919af88e1a7b7b4dddd2a0151a1de826,17057,SP,54d2f3f6efcd39875b4a81b2b8b03641
bauru,9200809926659b3ce4e213bee21c889c,17021,SP,cb643654a9fa39dd79bd173df126e304
bauru,933ed96b9264f37332ad5e04912c7691,17053,SP,3cd16a72f707d4969180be6761107d6e
bauru,93c43171fb6570c1c278167d386a5db6,17015,SP,c0897eab3445f15960a5dbc38b6d7f55
bauru,9477fbe4ea6010b54d7611e62df2fe46,17064,SP,090380f6e486f385ae5cbb6a2354d014
bauru,94f698c42c1afe3bf28ce904cd18e1cc,17012,SP,11e598d3cf1c89087b2bcbd368d391ab
bauru,95388d69f3c29e5f8a570f9b9b3a104f,17047,SP,efb14cc2969129e2d865bc75be239916
bauru,954f29bc29678fa9c02de69cbdce3b29,17012,SP,1c7a7de1db8faee1a65b679525385039
bauru,95faada93c141da94079a8ec0965d02d,17052,SP,85449f7184b852386381c5a31d2a6a00
bauru,96293c4b062e3cc55e86f6e843e9fa02,17017,SP,e39bb16f1f3471cf79798676265d1247
bauru,9678552c6248a9fc2cbd38237a805243,17047,SP,090e173ce1d7d8dda9e3e9044b51c5c2
bauru,97fd4f2134b09d085b2c3b7cd2f7b127,17017,SP,35b45b906d1450b3540dc96692f58583
bauru,9873288cef2784aa00e073b788253946,17055,SP,dd71e2c1822cbafcfeac896149bdb72f
bauru,9a764f8f1d863bedf08c8d9d8ec471d3,17012,SP,3d8af05295416bf277278cd5bfecd970
bauru,9abf15a2f31830651027730d7be7c382,17012,SP,72a44740e8f89f64bd29d50ac46ab7b0
bauru,9b33406c43ff5649ce7f8476775bca5b,17032,SP,6b379824d4aae1b04a605ee1e9fed930
bauru,9cac5970d5355ceb74d4878059ac6399,17011,SP,f68f314d91a7d17c907e7d25d94d8b75
bauru,9dbb9441b35de00b391c94ca365dd088,17017,SP,de57ad8af11f398241e77360903e232d
bauru,9f5492d11e095846e5c39e55f717c452,17055,SP,3b397ff9a306a4024edb029f9718abae
bauru,9f9c6e909d0dca855df6e5606a15bc67,17021,SP,cd41ce66b6ab910eae49210dc7bfc919
bauru,9ff5c4e4319f406b94960a3561b49f56,17054,SP,334acbd05adfcf071e50034c0ebda016
bauru,a1882adbacee1e44d96f0635e70d7b2a,17013,SP,28cb2105de0e24c2dd3e21e364510937
bauru,a1b3692af9ad9d49b072944f932b0a29,17050,SP,ee9f593dd5f027b4840c2d8671e9119f
bauru,a22bb337cbbfd6263b5b91561e72cb53,17013,SP,24796696385770802c044c5bd6091ee4
bauru,a3c7076d6da760182e7c8991d96e7b53,17052,SP,cc51f2b71dd014cea296ea568e5bc1ff
bauru,a587d66222fac536d25336045d7a4991,17065,SP,518c8b5df47f0d56eedba8e7c918f8f9
bauru,a6cb9d818b2720e5248f79923502b583,17060,SP,b184e014fff9ed098ea0f88efe458ae4
bauru,a87d45ca887d3d335a94649960190869,17032,SP,194372be77b95cc7e9e0d96e6d9bfb07
bauru,a9b67ff10261665661f54c364e82d9b2,17022,SP,05bc8e1bebeff93bdf784213a7aed5d7
bauru,ab2f6801deffab8038ad84aa63b01feb,17026,SP,bbb9032e147e7f048e926bdd0197b7ce
bauru,ac253a92ef58b7bcc1c1e775e6f79565,17013,SP,774918223dd3948a14b754c81230ebc1
bauru,ad2a892cb75797930dd37af669701f85,17051,SP,1b870d511f6630a41044f05f41dec5da
bauru,ad57c591a1166a90a0b6758357f14620,17032,SP,5aaf262ad05b99746ecedaa1efbbfc3e
bauru,af6b5c7327d3dc4e1c212fa747706713,17010,SP,af8fb50b5c5da2eb745f47e2dc93c0e1
bauru,b24581c2613d18d6cbcf6cce42aa6555,17065,SP,5e808359e1225405290a48a19eacd30a
bauru,b278d66d9d84790351ae0d243d957448,17065,SP,06e8ff0c6a24159a7e5e035a172ba989
bauru,b429e53162be13ff540986e8b19a10e9,17047,SP,5547552bf07b2f44e68e8091e23cbe57
bauru,b489662b3e775ff533a1bbd6454e6308,17022,SP,f35b47d4a790459e6d81c85e359cc9dc
bauru,b52057107651c25fbef2e3f3170b3035,17063,SP,7076e1d260017df80ba8cea3e7b53ced
bauru,b59d737afa00b0c40d33dd410a53084d,17054,SP,82074615719ce97461e51ac9bf3dbbb4
bauru,b5b5184afc7e70a0ef42d21d2897c8eb,17025,SP,bc6514b5762cfa6194a371b54b767a32
bauru,b6ec7b751e2f245dd053e6e0805f4e63,17017,SP,0d4f04fbbee54f135a877b15a5a34b00
bauru,b73ac506a224c8721f39874e94d45206,17031,SP,6eedaecee23a8a242575de9b898a4cdb
bauru,b82d00b824e63056f1a7319aff2af070,17035,SP,f6ae4a10d8c62602cd23d5deefb8b0ac
bauru,b8540cabbd1fea8b8b13db303a512cbb,17013,SP,22a6f6d345f9a7109dbdf467eb805a03
bauru,b9038bec8a0b992f070fde7610f94a66,17012,SP,54a0adda1e4280f00619da4f756ebad3
bauru,b9f3a86f04f939473dbfd9002f5595b2,17050,SP,c914157f8f00a3b4fb31e9e4f02efb0d
bauru,bafdaeac2e5f141111bd3ba512c8c0d2,17017,SP,2d0aa39055b967248bf551e220b55f59
bauru,bb98e27058a8d72162176e336a2b97a2,17033,SP,22745c06a87ddc1142c22ce98c5bf8d1
bauru,bbeb2d228004bb46b49889f614f80c48,17012,SP,38a3c2eb6f3a9c08efff963c5a551a7c
bauru,bd3416ec4a72b10772b79778916c1fb5,17063,SP,254a9ad117407d26a52ee780dfd5216f
bauru,bdfc581c6ca7a2509683078b94cb6877,17051,SP,7badee34ea54c9fcf27f0e6880bd093b
bauru,be24ef8018f62f3b54f287c7e87d0abb,17065,SP,c2e11be7617544391dfa3905b0c637d6
bauru,be43afaadaae2b40eae2c7db4b5e388b,17055,SP,a293861bf0a71778b6a0747d13dbed3b
bauru,c0758414fb5d0f67d0b96a4b512f522b,17011,SP,fe81ff9c78d6da14517d341e0881c6a7
bauru,c09880500ad047129ba8705553ee6ecb,17025,SP,19d923980f3a02942edb6d2b88a01df9
bauru,c0a679f086bb9101ede30b00f5a5ad64,17020,SP,65159bd53c56f51cb40445c65a59507b
bauru,c1c4c41821a112eb591b63308367e8aa,17020,SP,a1571fa52389e31a3e9b9a7c8c0b9be9
bauru,c352445d447e16c25ee542299b98642d,17013,SP,06dd5bbbb6a2fd7e3baab7f88dd3c1ea
bauru,c4f27e4018dec8c1bb82c0e2ce63d47e,17064,SP,6142e278d63f40dd65e24a89cda7f4cd
bauru,cac8a50eab2329acd08644589cc1d5e5,17060,SP,3f7486480ac9eef5ee7c5a9efe95276b
bauru,cb957c2b54ff57da8b57bc5c6e0a3f14,17064,SP,b464eecf5aa94f5c7f2a177306c00382
bauru,cc21c72d5fd4f9dead0e01129cf6d9da,17012,SP,8f1103e442c01c9b49dbf79dfabbec6c
bauru,ce6437db085f8e5a63c7f918f61691fc,17052,SP,d43c5411a65494d5d84edb8ff3ff0ecc
bauru,ce9917011643785195fb96c64c8b8db9,17014,SP,06a230ee53830547ef358d83218bc975
bauru,cecc877dcada3f1b054ea18465e1795f,17017,SP,c8a27178e9c3c3505ea5e81ae7b7d6e3
bauru,cf54331ed702f203f23da3cf5a0de4d2,17050,SP,e1cc1be2730188040748affa422b2803
bauru,d03487effbe8d229d2a1570825e199d3,17054,SP,22ad9e811b0fc0e074a40ebafeb144b7
bauru,d04b499809157673780addf5719f7af1,17022,SP,357ab7c8b61c05fbb41dd7aaf93ee4bd
bauru,d2e60bd2a6d6bbf552cd2548e9c794d1,17022,SP,3e4113733cb7d8c9cf71ea079787d94e
bauru,d6055273a26289783f5cccefba271ef7,17011,SP,4ff9108772fac1e02227d6a56d0167b7
bauru,d642380f5e4eb7812449e5598a625005,17024,SP,a45823513135bc9eb30c0d984ae40826
bauru,d672ebb651d916036211ccae06e322fa,17047,SP,35a9ea7253f3bc45a6a3490559d9f6d7
bauru,d7c6f5abd3a5d2d8104fcfcd7d532537,17014,SP,0326524848da9311350236471586bd61
bauru,d85434d013944282b70711cbb004e3ed,17021,SP,386e327266f788df88b7941b2975cfe1
bauru,d9753ea64ed62e8042ae6d5ee5a43d7f,17014,SP,c82d387fee1e389d246bb3eaaa6ae024
bauru,dac424b7c982443e0d3b8b901b806e3e,17012,SP,832536ee36c31e1d153a07ee47d36f94
bauru,dd06035a7c124081d791d46dea94f128,17018,SP,f251fa47f92c30e90adad31062a96a86
bauru,e072f720ae44bd037c0340b5e6c2828b,17066,SP,853a5a518d34397059782c62f427b862
bauru,e097be8f16e8fc40185349962ed5e48c,17066,SP,6c1d2c4d39f36f6c1bbed3d98fa343de
bauru,e0f648b11f4cb8f4ee5d9e78a9a14963,17013,SP,4eb3ff7985ee07973768fc5e918533a9
bauru,e3f2ac0537ae2216c0a6014c8d1745f0,17026,SP,40cb3346ecab62241f99b0201ac2141f
bauru,e44f15aad2720323261079b0290f4248,17110,SP,c6133cd953fb7d6c7c74e251cca5201d
bauru,e4b7cc893dd622cc71e4ecf9569d4d34,17017,SP,4cbcbd011620a47c1a795765b32e5db0
bauru,e7435f769bcd1ded1c00cc944ed10efa,17018,SP,347bfbf36e1d0f1d044b3cb416a8b7c4
bauru,e78857cae42c368d813a98108c1a4a76,17054,SP,85f54306372f5ff800c023dc85231111
bauru,e8a0a9ec09b65ef0c9e116631661ac7e,17011,SP,3f25d002dc6c5203197943be44869f58
bauru,e8ab8f389636432382f031e90d3606bb,17050,SP,42832ed9903e18991afc347bb4c28dac
bauru,e8c9a6a25735e3daa12fa3ccb069b0b5,17027,SP,121a2abaa04474a201a038977cd68446
bauru,e8cf372c9434cdafa7390cf016302d74,17016,SP,b8072b42fb921e62f3f9a791db68b2ba
bauru,e93f39d199373faa6311812019f179e5,17053,SP,a0745eca68707a7b5e72950d89974316
bauru,ea477083e770db0655938e79149f8c24,17063,SP,be03685420bb977861dda08f4b4088b3
bauru,ea6b8e999abbe1a2a86fccbebd51aec3,17032,SP,997abd6497ecc58c28707008ebb44534
bauru,ede05252ae49fbbe385bbe41aba396ce,17054,SP,969e70114da622b7dbf67164497a279a
bauru,ee3ec8c107ee2e1e91a1375d5c5f4e0f,17011,SP,1a5b875b36e504e3d1d81eb5029638cd
bauru,ee5d17d6f2cc680e2a43b6751e6ac93e,17013,SP,74d1a8720681a24813147f548b68a81f
bauru,ee75c4c1d9856dcb231108038175ee7e,17067,SP,f228261df09d701ae78efe17b0d67b7f
bauru,ef0d13d0138b37bcdc82c6b70c9ce3c9,17025,SP,c69113dbd73f729a1e6c0d6f75446116
bauru,efabb2b271a2d7ced97c99c3cbbe3870,17064,SP,bafc5f1997ceb7c62d72da3e4e43739b
bauru,efd1042b88d03c806edab2861bcc1906,17039,SP,3c7a32ce20bf2d73287e564188cf0ab3
bauru,f003f5ca3e4902a9d8d5f42792cff857,17030,SP,5f627c065690a8651f752981531fc57d
bauru,f014b7ec884cdfdeffab61baef33fbd4,17017,SP,89b765801f4e0aed646a9814b76d22ef
bauru,f02a9393c5ca1f304f70d91f76a3a585,17054,SP,4283cbb478c4f1a13718c799779ddf15
bauru,f17aac72ebe06a7fbf7f6c923cd82718,17052,SP,c9db46713c0120a12c6abbed0f949993
bauru,f374a23494f580eda86c55a7443f6e28,17060,SP,c9c2b386068c88ba3b35f6620b25a8f6
bauru,f4a0bb1d50071cee5583469f5710a57a,17022,SP,deffd690ee36c3962798f6d3500c8ffe
bauru,f4e1e1a718f0175a94e3afc20da813d7,17063,SP,e6b07a71ffbcde59b25a3dfe67246a68
bauru,f5c0653d98714d68d23408677cceb628,17047,SP,d81e2519a3de0f6a9a5fbc8cdb12368e
bauru,f89efd7759fe87042b0c51914b702dec,17050,SP,7ddf7ab6b108c32cf077baa4316df6b0
bauru,f96380e72a790bed9e678f38580d7864,17010,SP,893a3e18a09332571b4cbb3d5b723c90
bauru,fa68d3ad0b208c51a9c432396f968a55,17013,SP,5f37cd104461c0fcaaeb1e6119122d87
bayeux,119964566e4c0cbef2dac4d8a4291338,58306,PB,e24fa7f40f8975819f43612ca3c3c3ec
bayeux,15d6c1a012c2cdb6bb4d8e161bf4c855,58305,PB,a04633dd5d636324908826dceb2fc245
bayeux,16650a3625b6ad5f916ad982e76c30a3,58309,PB,1e0a970f17486ad66f2560c6688d93ad
bayeux,51883bf50149a3028f35341d1fc008e8,58305,PB,dbb15eb2661a149d6239983aabac88d0
bayeux,92da31c4d9d81552801e3c1a6194b796,58305,PB,b74deaa44a000da4ce9bf2913cb8e232
bayeux,b2b389bd4487e2acf145679f7a957876,58306,PB,a6ac32321c28c66770ea4629366ff27f
bayeux,ef6241c94ec298e06091fbafec584539,58307,PB,45898cc33d7c8394f2f0b42b57d43160
bebedouro,075bde3b991b8124d2e603026781cda8,14708,SP,1a4ca14d7cae2bd7bc254ba6f9518b12
bebedouro,0beb758b86c7d48d1df5e50f18817226,14701,SP,edb3cefd445d2dc84fe05dc9be6f6bf5
bebedouro,0ea8cb0fd92fb311cd7cac1299c91589,14701,SP,3ba31655c5f4e503b6b896c0e6952ed7
bebedouro,10baa4f455812091db9188eb661c7a68,14701,SP,daa89b4611b5333d04b7dfd195d9740e
bebedouro,12285229ebd49a823a9681153fd08ed8,14700,SP,7467b542ef4d63621fd1acbcaf2a0f72
bebedouro,145ed96e22cdb678a8b4107d72fddcc8,14709,SP,c98cc8ac7311ad123e723f5caef4c1e3
bebedouro,17afddb3dd87d2c751993e6a2d2498a9,14701,SP,05fc85193354fc6cf23df19aa08bde71
bebedouro,19f49de4b64f3bce50c45d5d57124bc6,14708,SP,37a9c67a0d6862d50ae7eec2ae9fa81b
bebedouro,21087ff65fd587817c856257e50f2840,14711,SP,3c8d75c7b0acfda04e92d3dca43ccee7
bebedouro,22210021ead9f4ebb1968130b654d092,14706,SP,30578a4a751bc6417446003063878288
bebedouro,2716c83697c166617d8844a4bcde50e3,14708,SP,cfd02bea61d8e85869110ad85bfc9ef5
bebedouro,28e063338299369124b14759ef655663,14700,SP,268f67dec46731d0b3aec4305742423d
bebedouro,30facb8b391f9c46c757042b358b310a,14701,SP,2fc88e2d49726199dfbd3b2b86298d72
bebedouro,31b9b42d16fa584c55c792555dd4360d,14702,SP,5952549a517793e4cc07f74628343146
bebedouro,32af69248ec49894dc764dadab140179,14706,SP,63863ebce0302146337cc4d8446250f1
bebedouro,35cf1d9948d4dedcf1be0461d72a35e7,14701,SP,9c540c186d344c460d85726b531b287b
bebedouro,3bd40b3dddcb1d27d1068ff0a1f95078,14700,SP,7d864c036b302b27d816156e43fe3885
bebedouro,40ca21e6d30779f6bbe94376d5126f4f,14706,SP,9b56621a497380ade46b870459f4cf8c
bebedouro,4beadf262af38001f057649e9438d9ac,14706,SP,b298610969062f1695744f347006695d
bebedouro,50b13fff702e463eb6a099ef609fa46f,14700,SP,c878f107dbbd241b24ff8db742559feb
bebedouro,555b1e44ad963442f965bb44230728ac,14706,SP,343c00dffa1889d2e1c3979922c58de3
bebedouro,57df8c99c1858dc00e611b7b7e852af6,14700,SP,8230e3a4f90966341dec1a7b544e6cac
bebedouro,5d44399566af5c2d0a047663518179fb,14706,SP,97931a3564e3864b299b37bb238568dd
bebedouro,5e53e2a2779757e58af04c6658e584b6,14709,SP,3b68eb6d771925a9808f61a26a22c7f5
bebedouro,63884515e00affcdf00095eab24870c0,14706,SP,d6b16a36630d522cbcfab1f190b5467f
bebedouro,6aabc5e15ea83418e8ed9777f16ca451,14701,SP,9c540c186d344c460d85726b531b287b
bebedouro,73a9e9f7ccac657483bed5f2e891a8fd,14700,SP,f30e5372c141d9c050759c8638a81b7a
bebedouro,796250d5ab26277f5ae5951b76056972,14700,SP,ac67e3fa6a28e9d07ab5d9ffc5f677ee
bebedouro,7b14e248ae990a7115c3c0de45cf6967,14701,SP,d2c2a30bf1e85993ff332e136ec5fffc
bebedouro,7b70735604ad64fa82a7dd141ccfc50c,14706,SP,d395a920eacc1257fe019816ed3757d3
bebedouro,7da6514c119b3cb64b80ae289717626d,14706,SP,43cd4505417d27ed0fa2b3f65b0dbfde
bebedouro,7dca8ae78b5b510249184750e69930f5,14702,SP,66f0798f6d6678e98714e62c1f7735a7
bebedouro,801bb18cc4e4328bfe7c8094fba43fd4,14708,SP,4620f724ea1b3f418e1c692306edd170
bebedouro,87cce77249ac03aee91db1e962c3f5ed,14700,SP,adef59974ee894d29a09f8490a1e797b
bebedouro,90006c9239e7ad344dfc506766bd4a9d,14708,SP,b0393dd04c5516902c42d133f56fcee2
bebedouro,90b547bb9844f23258d4bb7421d2b28f,14700,SP,aa9140fe3ea21e933f6da620bb720ebc
bebedouro,97ed56dad658b6e439d45f3c723167a5,14700,SP,6a3edd2377ba1aa40011d210291498bf
bebedouro,9846306683c9714f38968d69a1911e91,14706,SP,bd47d53905b3ad8074ca05ea90d36a32
bebedouro,a33c22f4c46b18dcd37f2349e9ebe24b,14700,SP,7caf7197bf231963249e66cb4ce875d5
bebedouro,b6113cb31237fc5caac3837be20c02ae,14709,SP,003fb95e849e71e732629d94bb92762f
bebedouro,be00488d26c4fe225097e1756a6a663e,14701,SP,4c3df9d024f343ebc2fdc432ac0f7386
bebedouro,bfce888b3ff4cdd00edbeff6866a5ea8,14706,SP,1b6fa39a3b6bb161675151c6928882ed
bebedouro,cb59001cc6ef082a42fd79806eed96b6,14711,SP,37e7e69fbfa88ec7fda79ebe0af272cb
bebedouro,d43f72374abc7601531c7c806e7af444,14700,SP,bf878410ba17b72e544f5a350bad4bf5
bebedouro,e0f6b25565b4c3222dd8be157fdd62a6,14700,SP,a72f919a1c4062915b6ac4c1450b729d
bebedouro,e965ebcabb3aff4dd37de3abfe30644c,14706,SP,0d01df34edc7a4c5d41d64546bf3b88a
bebedouro,e9a06aa3f7fa097f35f17df488b3cc73,14711,SP,72ad747a4af70a206effc508dcf97a4f
bebedouro,ec271753df25bad1135a375ed6d7f113,14702,SP,6d0572dd5acc888fae43a2e5789bb990
bebedouro,f30cf2e68c0cf050e5879a95fa7f59d2,14701,SP,a850c0bdac478453032aa91cbcc8ad35
bebedouro,f581423e26b5520519407f034c1e5680,14708,SP,082f8d0d83744f4fa435269cf705a07c
bebedouro,fe02f24a98d55a2d3ff3a1f65aa3127e,14702,SP,98a2c52988a695f74da3bd761ab640ec
beberibe,c60c8fbf339ecb59f31f57d6efa750a1,62840,CE,9b5c4a6d33668a0d610ae8b8e7331a2f
beberibe,dd06ec756fb54d70e970c932b652d9eb,62840,CE,1d4670772c2fdc44c7ae027cc5b63fcd
beberibe,e2fbfd87f1077e0bdd44a5adca62c65f,62840,CE,77dc1d016a6ff92c1eb364ecb3cc6aae
bela cruz,053716fea805d6b29d6f8b6113fefe4d,62570,CE,3b2aa495b3557acad84b380301a9cc94
bela cruz,43d8dda77403e74d05428f5b92b15d2e,62570,CE,849a55399694b10b80e10ae0da6ec0d0
bela cruz,7c4e47338fa072729a94fc1b18e6531b,62570,CE,503055e262756581eb9598f07466e485
bela cruz,d14dcc33d06d94ffd075c4ac9f347f8d,62570,CE,e8130681bbbc74b8dc1d4870a10787a4
bela vista,5e810daa9892a4faa32a67bc646a1e2b,79260,MS,9ae08375a99524cea2057cc1649ea96e
bela vista,6af08ad4a63b906451406de974e3b87d,79260,MS,3c132c8de529fdc9da03eacfeb3be67a
bela vista,6b1e761a745eb03341d8158e9e9cd3d7,79260,MS,111004975efcc926fc61c8a640709a32
bela vista de goias,13eafd20487a83074d2571c9db223951,75240,GO,267a41559efc2286fa5df8d4dcdcfe9d
bela vista de goias,2976d663596dda9e709bc788d398e249,75240,GO,900b3773912895699f6bc54cf62bdfc9
bela vista de goias,3880aabaf613da4ec5926118368cb1ae,75240,GO,bfba809c0c2f13ea34eebe8c4e091cab
bela vista de goias,53a9811a73fc95da04d8319be37d76fb,75240,GO,cf1ec391d6df781ba506ad006188ec9b
bela vista de goias,62337198799e0a700ead49e10a3d0629,75240,GO,1826ecdc4cd31e0b88b3d1a29da4768b
bela vista de goias,79a8d929b59a590629d79bd9650425fe,75240,GO,1be642eef7d6e2309e8f16af00ac1ac9
bela vista de goias,c7ac137565b28931ccc89b2841beef69,75240,GO,d7c511b09990d34e65e1d3e8f943cc28
bela vista de minas,46763c2a0cd789f76306c49835ed260d,35938,MG,26fb34f6190c94992b30768102bef5b1
bela vista do maranhao,fa11b190c4945c105eee4fe830a1046a,65335,MA,d91bf14a29fd9a658d074eb383d447e6
bela vista do paraiso,9aa6c220e3046bb40fb8b625fa1237c5,86130,PR,5b5d41538261f46fcad28cb5c50c416e
bela vista do paraiso,e7cc757ad47309752e53857a37129647,86130,PR,301326c434ea9a25acc73068353f2606
bela vista do paraiso,fc493cac52ff802f1a9331e05c493404,86130,PR,c374ed708502418b7604be700f84c0b7
belem,004d41e9bf012c669db1a257888d85a2,66087,PA,5e35d686648f9f99fd1f90161d3db93c
belem,00650b839d32a071b1025af8ca26dd13,66055,PA,c573caf2e2c12c731885273e03dc5471
belem,012b69962ffef2be728865fe6a90359c,66615,PA,86b0aa3acd7e8f7427c8915780f5cd27
belem,01cd1ba7ed9bb74360ae8d7b03575b2d,66610,PA,3ae3020ba7a772196e5f1368d175a65d
belem,03952dd46963b39ab13db3f9ab54bfd0,66025,PA,721494552dea92421c7620c0eb0ea3b5
belem,040eba6a84cd4b4eb4ec87a825439c72,66073,PA,556b0c9c0dcaf1aa2fc8f93c6dea284f
belem,0413010c14c0551c7377780fef01eaf5,66040,PA,9c53595ba7cabbb6c9617d23ed7ad8d2
belem,044d7def82c6fd78156eb55c3135edef,66030,PA,f90464a575ad5f7e13368ba1347e384c
belem,045eecf8b7d258d4ac84816515328236,66023,PA,17cd440592c98a8dbbf7a99963274ffe
belem,048728006344013aa9fb44395800d50f,66033,PA,86466e264fde8cca4fd07bec8d83fe96
belem,050302e24b5fbdcd27170334fce45f0c,66093,PA,b2a8a796e4c7d2a26910795f18bbbd3d
belem,05389eed76026df7e3492a16dc57733c,66613,PA,222351cc5b5ea6fcb83e6e21fce1ef6b
belem,0572b0398e8e296548ecc2ab61f79934,66070,PA,359529c96224e12f1b74d573e332398d
belem,059095dc0717592b41cc47df0c7f1c6e,66095,PA,b64fccde06958d9759d6a6861e9ab23c
belem,069c4ec640bf96e7ac25dabecfd6c0ab,66060,PA,ee11a54c1e72a5e2c5ee115df3a7068a
belem,0750772d41a8b042cde18f59e30522b5,66077,PA,563e4637f3b1ef81c3240eae0ee51ecd
belem,07a41bea02321e3258b602c6f8dd4ff4,66913,PA,71048f40f553973d48d6fe35d01a3afb
belem,082588d73998636420dc0c9b5589668c,66090,PA,811c9b54f0a0a0a96dc95e4c7bf82769
belem,08c7e9277e931b338a239e83980b067d,66055,PA,6d00968d345231e30a9927c65bf9a5fe
belem,09e9e2fce62bc2e62fe05b73fe573de0,66080,PA,f02fa1ed8c08fa088333c33e43e1e21c
belem,0b5ed41783e17d8e75af1284dff5b43d,66045,PA,37cb035c10492203946b0089366008b9
belem,0bb834758b9161844659f3d641da02af,66070,PA,4994e3301734485d0f0f448377068f3d
belem,0bdb2764e5b4a297f0d500d8458c8593,66623,PA,abed9862c4d074ff11ca43acb962ebf9
belem,0da6c4c584cd72612e829dcade815e57,66063,PA,098f7fcba1b8771e3b674264273ecfab
belem,0daa7bd937255d73f48e190e51151a17,66070,PA,d196ab8d9f42e010ec789be7bb5e52d3
belem,0e266470a9aa5b96f4bb26e095ea7d2e,66035,PA,c123bffcaf20da08bc5e44e218e17cf5
belem,0ecf71ef2f6132b279632dbc3d72e2fd,66120,PA,7faa5e8b6dfa50377c3c5f482cf83d8d
belem,0ed54de90ee8d3e1921c857d6a8d0cd3,66060,PA,4fc3b2dd77ab8ef16acc3d3a7638be60
belem,0f8de29544ff9f26453be9d5b3f730fa,66095,PA,4b45c0581c1dc03a0b63fb3aa98e1c4b
belem,0fae07bb4b1670e3da7d768c54f59464,66083,PA,ef589c64edf26fb431b56db8f6515fad
belem,0ffc0c85f45a4f828918ccc403f4ba87,66085,PA,966f5f842a004b7bc13d636f1b0fdf9c
belem,104cbafbeb71d47ad1b0859c555f690c,66033,PA,f8f4221e2e685b9792b23bcba4fb6af0
belem,10a59de74df59fc077830fdd95db4a56,66095,PA,f410e6ebfc47e16373907ddb53acbca5
belem,10c91c2f8ca8aa4c02286033c86da784,66617,PA,8149101234b839e311a6f8c525206632
belem,11b6651e83500aee07a2a5b39c329ad1,66810,PA,208582040a31eca9d5d75cb772f0a5cc
belem,11ba41051197470cd97e61e09a9dd92f,66050,PA,b41c195ce0ad1bd16163dba3b83637de
belem,134a1bdf2deb906cf9e47363d42a8ff5,66087,PA,cdd45fb154adbdf5d21bd65edeb2976f
belem,141a1a131f78b3329311abcc428991bf,66035,PA,7a53ba76258617f396248d5d2de031db
belem,1422cff2e1205bf62421bb34b6549593,66055,PA,363720be5ae0c67503dd158ef8b98e25
belem,142c2f12143be3160f9c4752c85367f4,66077,PA,eca8832cb59ec8fdc1b4a0641391c7cd
belem,14308d2303a3e2bdf4939b86c46d2679,66033,PA,e7f8760e2bbd2f1986bebd99596c088e
belem,149ebf64a793b360ae72c444f70f09a2,66055,PA,8f5d5587481508affdc1cca91a5186b2
belem,15d8866bdff8acb852e44d4702f27373,66093,PA,7697070b1e1fdd79c5065d4f756f82cb
belem,17f443577c6454e58198ba4cd34d3049,66115,PA,5d7873ae8c095b4aa1ad87e53a8c28ad
belem,19a711e98604319cc859cd5ddf70c1b4,66055,PA,9d4e150abb9cd46dc0758c4aebfbd57e
belem,19cb26eb0a9a6980367bc7952ee138ff,66085,PA,3a432040f71c62080e08b21afebc370a
belem,1aab1a510808c79a43bac12447ce6ad3,66087,PA,883a511956ad63fc4386fc0445b39fa0
belem,1b615df6fc92797dbfa396ace412c32e,66080,PA,0a7f273743dfadb018886024d7e1a8d6
belem,1c00c415c262d2dc99886b3b272bbd4f,66040,PA,66b6a4cf3097402c20573dd906846461
belem,1c83c1bbfcb7c9a94758326c300cd2b7,66110,PA,98ac019a5eae363963d9b119e5e080ae
belem,1c973f73641c8efd98efd0eabf3a082e,66080,PA,a795c096a8c744bb77142fec3f9605b2
belem,1caacc78626d0863daa8aff89de93bb0,66083,PA,8a8107952ac2366f408acf3e4d7e31dd
belem,1d7bb00981fead08b27fee0a49a69e5a,66060,PA,13607978e0686d841deb64954c023495
belem,1ee6f20f34afd82b191668114c8c26d8,66025,PA,a1f6ebf793aa3223c0f7d074887ff021
belem,1f36b92329b44c41b271497703be85e6,66060,PA,337250344f38cc8a88449b5d71fd2959
belem,1f91e5b12976cbf0cc92a143dda96e0f,66087,PA,a734b778c0eaf878d7954324c135d3e2
